num_layers,shift_severity,shift_type,delta_r,g_q,g_q_tilde,d_q_q_tilde,mmd_dist,bound,tightness_ratio
2,10.0,translation,0.7893,0.0058833333333333515,0.004716666666666702,0.7764,0.5775589346885681,1.364558934688568,1.7288216580369542
