num_layers,shift_severity,shift_type,delta_r,g_q,g_q_tilde,d_q_q_tilde,mmd_dist,bound,tightness_ratio
4,2.0,translation,0.06790000000000007,0.005666666666666598,0.006799999999999917,0.07934999999999992,0.10412991046905518,0.1959465771357216,2.8858111507470015
