num_layers,shift_severity,shift_type,delta_r,g_q,g_q_tilde,d_q_q_tilde,mmd_dist,bound,tightness_ratio
2,14.0,translation,0.8519,0.003366666666666629,4.999999999999449e-05,0.6473,0.6205165982246399,1.2712332648913065,1.492232967356857
