num_layers,shift_severity,shift_type,delta_r,g_q,g_q_tilde,d_q_q_tilde,mmd_dist,bound,tightness_ratio
4,4.0,translation,0.43609999999999993,0.006733333333333369,0.0074666666666667325,0.4484666666666667,0.2271948605775833,0.6898615272442501,1.5818883908375376
