num_layers,shift_severity,shift_type,delta_r,g_q,g_q_tilde,d_q_q_tilde,mmd_dist,bound,tightness_ratio
4,10.0,rotation,0.006599999999999939,0.006249999999999978,0.008299999999999974,0.008966666666666678,0.055730413645505905,0.07924708031217254,12.007133380632313
