num_layers,shift_severity,shift_type,delta_r,g_q,g_q_tilde,d_q_q_tilde,w1_dist,lipschitz,epsilon_n,shift_penalty,bound,tightness_ratio
2,30.0,rotation,0.16399999999999992,0.006566666666666721,0.005866666666666687,0.16243333333333332,1303.974596508792,0.011070568859577207,0.988320853816962,14.446681835857524,14.62154850252419,89.15578355197681
