num_layers,shift_severity,shift_type,delta_r,g_q,g_q_tilde,d_q_q_tilde,w1_dist,lipschitz,epsilon_n,shift_penalty,bound,tightness_ratio
4,0.0,rotation,0.0,0.0075666666666667215,0.00759999999999994,0.0016666666666667052,2.0681762695311472e-05,0.01124568923376504,0.7498942093324559,0.008433309817028825,0.025266643150362193,inf
