num_layers,shift_severity,shift_type,delta_r,g_q,g_q_tilde,d_q_q_tilde,w1_dist,lipschitz,epsilon_n,shift_penalty,bound,tightness_ratio
2,0.0,rotation,0.0,0.00663333333333338,0.004049999999999998,0.002983333333333338,0.00029631347656248943,0.010497745182365214,0.988320853816962,0.010378251105159142,0.02404491777182586,inf
