num_layers,shift_severity,shift_type,delta_r,g_q,g_q_tilde,d_q_q_tilde,w1_dist,lipschitz,epsilon_n,shift_penalty,bound,tightness_ratio
4,8.0,translation,0.8245,0.009233333333333316,0.009366666666666745,0.8252166666666667,154.99438815765467,0.023659042399376638,0.7498942093324559,3.684760579981036,4.528577246647703,5.492513337353187
