num_layers,shift_severity,shift_type,delta_r,g_q,g_q_tilde,d_q_q_tilde,w1_dist,lipschitz,epsilon_n,shift_penalty,bound,tightness_ratio
2,20.0,rotation,0.05569999999999997,0.005966666666666676,0.0048000000000000265,0.06168333333333331,989.2095338562016,0.01147372516803445,0.988320853816962,11.361258046920058,11.433708046920058,205.2730349536816
