num_layers,shift_severity,shift_type,delta_r,g_q,g_q_tilde,d_q_q_tilde,w1_dist,lipschitz,epsilon_n,shift_penalty,bound,tightness_ratio
2,10.0,translation,0.8373999999999999,0.00498333333333334,0.007033333333333336,0.81855,2742.1632069702164,0.026226654164493084,0.988320853816962,71.94368644104176,72.77425310770843,86.90500729365708
