num_layers,shift_severity,shift_type,delta_r,g_q,g_q_tilde,d_q_q_tilde,w1_dist,lipschitz,epsilon_n,shift_penalty,bound,tightness_ratio
2,12.0,translation,0.8363,0.006549999999999945,0.004933333333333345,0.7681666666666667,2434.0414975280796,0.03191325061023239,0.988320853816962,77.70971683741013,78.48936683741013,93.85312308670349
