num_layers,shift_severity,shift_type,delta_r,g_q,g_q_tilde,d_q_q_tilde,w1_dist,lipschitz,epsilon_n,shift_penalty,bound,tightness_ratio
4,10.0,translation,0.8024,0.006366666666666743,0.011050000000000004,0.7894666666666666,148.47425984954845,0.03152638867497445,0.7498942093324559,4.704498680554545,5.511382013887879,6.86862165240264
