num_layers,shift_severity,shift_type,delta_r,g_q,g_q_tilde,d_q_q_tilde,w1_dist,lipschitz,epsilon_n,shift_penalty,bound,tightness_ratio
2,5.0,rotation,0.0035000000000000586,0.007349999999999968,0.0059833333333333405,0.006266666666666643,219.06694650878958,0.016906748898327384,0.988320853816962,3.7204191490538863,3.7400191490538863,1068.5768997296639
