num_layers,shift_severity,shift_type,delta_r,g_q,g_q_tilde,d_q_q_tilde,w1_dist,lipschitz,epsilon_n,shift_penalty,bound,tightness_ratio
2,4.0,translation,0.8287,0.008416666666666628,0.005616666666666714,0.83765,2050.5222384216268,0.012448450392112145,0.988320853816962,25.538127426034606,26.38981075936794,31.84483016696988
