num_layers,shift_severity,shift_type,delta_r,g_q,g_q_tilde,d_q_q_tilde,w1_dist,lipschitz,epsilon_n,shift_penalty,bound,tightness_ratio
4,12.0,translation,0.8754,0.008033333333333337,0.010216666666666652,0.8038,181.37648649063183,0.025379123799502853,0.7498942093324559,4.622207962939781,5.444257962939781,6.219166053164018
