num_layers,shift_severity,shift_type,delta_r,g_q,g_q_tilde,d_q_q_tilde,w1_dist,lipschitz,epsilon_n,shift_penalty,bound,tightness_ratio
4,2.0,translation,0.06799999999999995,0.0071666666666666545,0.007350000000000079,0.08243333333333336,43.658076454162696,0.012140811486169703,0.7498942093324559,0.5391488003088492,0.6360988003088492,9.354394122188966
