num_layers,shift_severity,shift_type,delta_r,g_q,g_q_tilde,d_q_q_tilde,w1_dist,lipschitz,epsilon_n,shift_penalty,bound,tightness_ratio
2,14.0,translation,0.8744,0.006716666666666704,0.00029999999999996696,0.6569166666666667,2443.9769485656784,0.02925138022750617,0.988320853816962,71.51860873883673,72.18254207217007,82.55094015572972
