num_layers,shift_severity,shift_type,delta_r,g_q,g_q_tilde,d_q_q_tilde,w1_dist,lipschitz,epsilon_n,shift_penalty,bound,tightness_ratio
4,25.0,rotation,0.06710000000000005,0.00605,0.006766666666666699,0.07335000000000003,39.17587573013303,0.013486924907192652,0.7498942093324559,0.5384758610354207,0.6246425277020874,9.309128579762845
