num_layers,shift_severity,shift_type,delta_r,g_q,g_q_tilde,d_q_q_tilde,w1_dist,lipschitz,epsilon_n,shift_penalty,bound,tightness_ratio
4,5.0,rotation,0.0008000000000000229,0.006850000000000023,0.006650000000000045,0.0026333333333333764,6.98014077529906,0.010646974518895198,0.7498942093324559,0.08230148551154018,0.09843481884487362,123.0435235560885
